Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
Tom Clancy's Ghost Recon 2: Summit Strike,XB,2005.0,Shooter,0.29,0.08,0.0,0.01,84.0,7.2,T
Harry Potter and the Chamber of Secrets,XB,2002.0,Action,0.27,0.08,0.0,0.01,77.0,7.2,E
NCAA March Madness 06,XB,2005.0,Sports,0.15,0.04,0.0,0.01,76.0,7.2,E
25 to Life,XB,2006.0,Shooter,0.12,0.04,0.0,0.01,41.0,7.2,M
Tomb Raider: Legend,XB,2006.0,Action,0.1,0.03,0.0,0.0,82.0,7.2,T
Armed and Dangerous,XB,2003.0,Shooter,0.09,0.03,0.0,0.0,79.0,7.2,T
Lemony Snicket's A Series of Unfortunate Events,XB,2004.0,Platform,0.09,0.03,0.0,0.0,70.0,7.2,E
Kakuto Chojin,XB,2002.0,Fighting,0.04,0.01,0.0,0.0,46.0,7.2,T
Metal Dungeon,XB,2002.0,Role-Playing,0.02,0.01,0.0,0.0,44.0,7.2,T
Halo 2,XB,2004.0,Shooter,6.82,1.53,0.05,0.08,95.0,8.2,M
Project Gotham Racing,XB,2001.0,Racing,1.37,0.61,0.05,0.09,85.0,8.2,E
FIFA Soccer 2004,XB,2003.0,Sports,0.24,0.49,0.0,0.05,82.0,8.2,E
Unreal Championship,XB,2002.0,Shooter,0.59,0.12,0.0,0.03,83.0,8.2,M
Tiger Woods PGA Tour 2004,XB,2003.0,Sports,0.47,0.13,0.0,0.02,89.0,8.2,E
Battlefield 2: Modern Combat,XB,2005.0,Shooter,0.39,0.15,0.0,0.02,80.0,8.2,T
Major League Baseball 2K5,XB,2005.0,Sports,0.52,0.02,0.0,0.02,81.0,8.2,E
NCAA Football 2003,XB,2002.0,Sports,0.39,0.11,0.0,0.02,90.0,8.2,E
NBA Live 2004,XB,2003.0,Sports,0.44,0.04,0.0,0.02,85.0,8.2,E
Top Spin,XB,2003.0,Sports,0.36,0.08,0.0,0.02,89.0,8.2,E
The Warriors,XB,2005.0,Action,0.21,0.06,0.0,0.01,85.0,8.2,M
Unreal Championship 2: The Liandri Conflict,XB,,Shooter,0.22,0.05,0.0,0.01,85.0,8.2,M
ESPN NBA Basketball,XB,2003.0,Sports,0.2,0.06,0.0,0.01,87.0,8.2,E
Freedom Fighters,XB,2003.0,Shooter,0.17,0.05,0.0,0.01,82.0,8.2,T
JSRF: Jet Set Radio Future,XB,2002.0,Action,0.13,0.04,0.03,0.01,88.0,8.2,T
Dave Mirra Freestyle BMX 2,XB,2001.0,Sports,0.15,0.04,0.0,0.01,76.0,8.2,T
Sega GT 2002,XB,2002.0,Racing,0.12,0.03,0.03,0.01,82.0,8.2,E
NBA Inside Drive 2004,XB,2003.0,Sports,0.13,0.04,0.0,0.01,71.0,8.2,E
FlatOut,XB,2004.0,Racing,0.12,0.04,0.0,0.01,71.0,8.2,T
Serious Sam,XB,2002.0,Shooter,0.11,0.03,0.0,0.01,75.0,8.2,M
Super Monkey Ball Deluxe,XB,2005.0,Misc,0.11,0.03,0.0,0.01,81.0,8.2,E
Godzilla: Save the Earth,XB,2004.0,Fighting,0.1,0.03,0.0,0.0,63.0,8.2,T
Heroes of the Pacific,XB,2005.0,Simulation,0.1,0.03,0.0,0.0,76.0,8.2,T
Breakdown,XB,2004.0,Adventure,0.09,0.03,0.0,0.0,71.0,8.2,M
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,0.08,0.02,0.0,0.0,64.0,8.2,M
Crimson Sea,XB,2002.0,Action,0.04,0.01,0.04,0.0,78.0,8.2,T
Still Life,XB,2005.0,Adventure,0.05,0.02,0.0,0.0,70.0,8.2,M
Arx Fatalis,XB,2003.0,Role-Playing,0.04,0.01,0.0,0.0,71.0,8.2,M
Star Wars: Knights of the Old Republic,XB,2003.0,Role-Playing,1.68,0.44,0.0,0.08,94.0,9.2,T
Greg Hastings' Tournament Paintball,XB,2004.0,Shooter,0.46,0.06,0.0,0.02,74.0,9.2,T
Spawn: Armageddon,XB,2003.0,Action,0.13,0.04,0.0,0.01,57.0,9.2,M
Mega Man Anniversary Collection,XB,2005.0,Platform,0.1,0.03,0.0,0.0,80.0,9.2,E
College Hoops 2K6,XB,2005.0,Sports,0.07,0.02,0.0,0.0,82.0,9.2,E
Transworld Snowboarding,XB,2002.0,Sports,0.07,0.02,0.0,0.0,74.0,9.2,T
Sega GT Online,XB,2003.0,Racing,0.06,0.02,0.0,0.0,72.0,9.2,T
Worms 4: Mayhem,XB,2005.0,Strategy,0.03,0.01,0.0,0.0,69.0,9.2,T
Total Overdose: A Gunslinger's Tale in Mexico,XB,2005.0,Shooter,0.02,0.01,0.0,0.0,71.0,9.2,M
Nickelodeon Party Blast,XB,2002.0,Misc,0.16,0.05,0.0,0.01,19.0,4.3,E
Big Mutha Truckers,XB,2002.0,Racing,0.15,0.04,0.0,0.01,59.0,4.3,T
Tron 2.0: Killer App,XB,2004.0,Action,0.04,0.01,0.0,0.0,69.0,4.3,T
Unreal II: The Awakening,XB,2004.0,Shooter,0.17,0.04,0.0,0.01,64.0,5.3,M
Midnight Club 3: DUB Edition Remix,XB,2006.0,Racing,0.15,0.04,0.0,0.01,87.0,5.3,E10+
SWAT: Global Strike Team,XB,2003.0,Shooter,0.13,0.04,0.0,0.01,69.0,6.3,M
State of Emergency,XB,2003.0,Action,0.13,0.04,0.0,0.01,67.0,6.3,M
Far Cry Instincts Evolution,XB,2006.0,Shooter,0.06,0.02,0.0,0.0,78.0,6.3,M
WWE Raw 2,XB,2003.0,Fighting,0.43,0.11,0.0,0.02,68.0,7.3,T
The House of The Dead III,XB,2002.0,Shooter,0.29,0.08,0.0,0.01,72.0,7.3,M
The Matrix: Path of Neo,XB,2005.0,Action,0.23,0.07,0.0,0.01,73.0,7.3,T
Conflict: Vietnam,XB,2004.0,Shooter,0.17,0.05,0.0,0.01,60.0,7.3,M
Thief: Deadly Shadows,XB,2004.0,Action,0.13,0.04,0.0,0.01,82.0,7.3,M
Gunvalkyrie,XB,2002.0,Shooter,0.13,0.04,0.0,0.01,73.0,7.3,T
Rocky,XB,2002.0,Fighting,0.11,0.03,0.0,0.01,74.0,7.3,T
Grabbed by the Ghoulies,XB,2003.0,Action,0.11,0.03,0.0,0.01,66.0,7.3,E
CSI: Crime Scene Investigation,XB,2004.0,Adventure,0.09,0.03,0.0,0.0,45.0,7.3,M
UFC: Tapout 2,XB,2003.0,Fighting,0.08,0.02,0.0,0.0,66.0,7.3,T
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005.0,Adventure,0.06,0.02,0.0,0.0,65.0,7.3,E10+
FlatOut 2,XB,2006.0,Racing,0.03,0.01,0.0,0.0,73.0,7.3,T
Grooverider: Slot Car Thunder,XB,2003.0,Racing,0.01,0.0,0.0,0.0,45.0,7.3,E
Max Payne,XB,2001.0,Shooter,0.98,0.19,0.0,0.05,89.0,8.3,M
Spider-Man 2,XB,2004.0,Action,0.82,0.26,0.0,0.04,83.0,8.3,T
Madden NFL 2004,XB,2003.0,Sports,01.02,0.02,0.0,0.05,92.0,8.3,E
The Simpsons: Road Rage,XB,2001.0,Racing,0.78,0.26,0.0,0.01,61.0,8.3,T
NCAA Football 06,XB,2005.0,Sports,0.73,0.21,0.0,0.03,87.0,8.3,E
Madden NFL 2003,XB,2002.0,Sports,0.67,0.02,0.0,0.03,92.0,8.3,E
RalliSport Challenge,XB,2002.0,Racing,0.39,0.16,0.0,0.02,87.0,8.3,E
MX vs. ATV Unleashed,XB,2005.0,Racing,0.32,0.07,0.0,0.01,80.0,8.3,E
ESPN College Hoops 2K5,XB,2004.0,Sports,0.29,0.08,0.0,0.01,86.0,8.3,E
Midtown Madness 3,XB,2003.0,Racing,0.23,0.07,0.0,0.01,76.0,8.3,E
Silent Hill 2: Restless Dreams,XB,2001.0,Action,0.21,0.06,0.0,0.01,84.0,8.3,M
XIII,XB,2003.0,Shooter,0.16,0.08,0.0,0.01,74.0,8.3,M
Baldur's Gate: Dark Alliance,XB,2002.0,Role-Playing,0.15,0.04,0.0,0.01,83.0,8.3,T
Test Drive Off-Road Wide Open,XB,2001.0,Racing,0.15,0.03,0.0,0.01,64.0,8.3,E
Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,0.13,0.04,0.0,0.01,65.0,8.3,T
Silent Hill 4: The Room,XB,2004.0,Action,0.14,0.04,0.0,0.01,76.0,8.3,M
RollerCoaster Tycoon,XB,2003.0,Strategy,0.1,0.03,0.0,0.0,62.0,8.3,E
Disney's Extreme Skate Adventure,XB,2003.0,Sports,0.08,0.02,0.0,0.0,76.0,8.3,E
James Cameron's Dark Angel,XB,2002.0,Action,0.05,0.02,0.0,0.0,47.0,8.3,T
Otogi 2: Immortal Warriors,XB,2003.0,Action,0.04,0.01,0.0,0.0,79.0,8.3,T
Phantom Crash,XB,2002.0,Simulation,0.03,0.01,0.01,0.0,74.0,8.3,T
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004.0,Action,0.04,0.01,0.0,0.0,84.0,8.3,M
Operation Flashpoint: Elite,XB,2005.0,Shooter,0.03,0.01,0.0,0.0,64.0,8.3,T
TOCA Race Driver 2,XB,2004.0,Racing,0.03,0.01,0.0,0.0,,8.3,T
Broken Sword: The Sleeping Dragon,XB,2003.0,Adventure,0.01,0.0,0.0,0.0,77.0,8.3,T
MX Unleashed,XB,2004.0,Racing,0.34,0.08,0.0,0.02,81.0,9.3,E
Shenmue II,XB,2002.0,Adventure,0.22,0.08,0.0,0.01,80.0,9.3,T
Shrek SuperSlam,XB,2005.0,Action,0.07,0.02,0.0,0.0,71.0,9.3,E10+
Yager,XB,2003.0,Shooter,0.03,0.01,0.0,0.0,70.0,9.3,T
Bruce Lee: Quest of the Dragon,XB,2002.0,Fighting,0.23,0.07,0.0,0.01,32.0,2.4,T
Big Mutha Truckers 2,XB,2005.0,Racing,0.05,0.02,0.0,0.0,50.0,3.4,M
Crime Life: Gang Wars,XB,2005.0,Action,0.04,0.01,0.0,0.0,30.0,3.4,M
AMF Bowling 2004,XB,2003.0,Sports,0.22,0.06,0.0,0.01,48.0,4.4,
Shrek,XB,2001.0,Platform,0.25,0.1,0.0,0.01,49.0,5.4,T
MTV Music Generator 3: This Is the Remix,XB,2004.0,Misc,0.06,0.02,0.0,0.0,79.0,5.4,T
The Guy Game,XB,2004.0,Misc,0.05,0.02,0.0,0.0,47.0,5.4,M
Need for Speed: Hot Pursuit 2,XB,2002.0,Racing,0.68,0.11,0.0,0.03,75.0,6.4,E
NBA Live 06,XB,2005.0,Sports,0.57,0.04,0.0,0.03,79.0,6.4,E
X2: Wolverine's Revenge,XB,2003.0,Platform,0.15,0.04,0.0,0.01,58.0,6.4,T
Leisure Suit Larry: Magna Cum Laude,XB,2004.0,Adventure,0.12,0.04,0.0,0.01,62.0,6.4,M
Street Fighter Anniversary Collection,XB,2004.0,Fighting,0.11,0.03,0.0,0.01,79.0,6.4,T
Crash 'N' Burn,XB,2004.0,Racing,0.07,0.02,0.0,0.0,65.0,6.4,T
Doom 3,XB,2005.0,Shooter,0.85,0.43,0.0,0.06,88.0,7.4,M
Midnight Club 3: DUB Edition,XB,2005.0,Racing,0.61,0.1,0.0,0.03,84.0,7.4,E10+
Halo 2 Multiplayer Map Pack,XB,2005.0,Shooter,0.54,0.13,0.0,0.02,89.0,7.4,M
James Bond 007: Everything or Nothing,XB,2004.0,Shooter,0.43,0.19,0.0,0.02,83.0,7.4,T
Need for Speed Carbon,XB,2006.0,Racing,0.35,0.1,0.0,0.02,74.0,7.4,E10+
Ultimate Spider-Man,XB,2005.0,Action,0.26,0.11,0.0,0.02,77.0,7.4,T
Midway Arcade Treasures 2,XB,2004.0,Misc,0.24,0.05,0.0,0.01,74.0,7.4,M
Pirates of the Caribbean,XB,2003.0,Role-Playing,0.22,0.06,0.0,0.01,65.0,7.4,T
America's Army: Rise of a Soldier,XB,2005.0,Shooter,0.19,0.05,0.0,0.01,70.0,7.4,T
IHRA Drag Racing 2004,XB,2003.0,Racing,0.15,0.04,0.0,0.01,40.0,7.4,E
Chase: Hollywood Stunt Driver,XB,2002.0,Racing,0.09,0.03,0.0,0.0,60.0,7.4,T
Dead to Rights II,XB,2005.0,Shooter,0.08,0.02,0.0,0.0,54.0,7.4,M
Pariah,XB,2005.0,Action,0.08,0.02,0.0,0.0,70.0,7.4,M
Silent Scope Complete,XB,2004.0,Shooter,0.07,0.02,0.0,0.0,69.0,7.4,M
RoadKill,XB,2003.0,Action,0.06,0.02,0.0,0.0,68.0,7.4,M
Colin McRae Rally 3,XB,2002.0,Racing,0.03,0.01,0.0,0.0,86.0,7.4,E
Painkiller: Hell Wars,XB,2006.0,Shooter,0.03,0.01,0.0,0.0,68.0,7.4,M
ScrapLand,XB,2005.0,Action,0.02,0.0,0.0,0.0,73.0,7.4,T
Mortal Kombat: Deadly Alliance,XB,2002.0,Fighting,0.77,0.15,0.0,0.04,81.0,8.4,M
Max Payne 2: The Fall of Max Payne,XB,2003.0,Shooter,0.47,0.15,0.0,0.02,84.0,8.4,M
Prince of Persia: The Two Thrones,XB,2005.0,Action,0.33,0.22,0.0,0.03,85.0,8.4,M
Tony Hawk's Pro Skater 3,XB,2002.0,Sports,0.34,0.18,0.0,0.02,93.0,8.4,T
Shrek 2,XB,2004.0,Platform,0.4,0.13,0.0,0.02,72.0,8.4,E
Scarface: The World is Yours,XB,2006.0,Action,0.37,0.11,0.0,0.02,76.0,8.4,M
Teenage Mutant Ninja Turtles,XB,2003.0,Action,0.22,0.06,0.0,0.01,56.0,8.4,E
Outlaw Volleyball,XB,2003.0,Sports,0.19,0.06,0.0,0.01,77.0,8.4,M
NHL 06,XB,2005.0,Sports,0.19,0.05,0.0,0.01,79.0,8.4,E10+
FIFA World Cup Germany 2006,XB,2006.0,Sports,0.18,0.05,0.0,0.01,77.0,8.4,E
Cabela's Deer Hunt: 2004 Season,XB,2003.0,Sports,0.16,0.05,0.0,0.01,65.0,8.4,T
Sudeki,XB,2004.0,Role-Playing,0.14,0.04,0.0,0.01,72.0,8.4,M
NCAA College Basketball 2K3,XB,2002.0,Sports,0.11,0.03,0.0,0.01,84.0,8.4,E
Enclave,XB,2002.0,Adventure,0.11,0.03,0.0,0.01,66.0,8.4,M
All-Star Baseball 2004,XB,2003.0,Sports,0.1,0.03,0.0,0.0,74.0,8.4,E
Voodoo Vince,XB,2003.0,Platform,0.09,0.03,0.0,0.0,73.0,8.4,T
Cel Damage,XB,2001.0,Racing,0.09,0.03,0.0,0.0,65.0,8.4,T
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,0.09,0.03,0.0,0.0,73.0,8.4,T
ESPN NHL Hockey,XB,2003.0,Sports,0.08,0.02,0.0,0.0,88.0,8.4,E
MotoGP,XB,2002.0,Racing,0.07,0.02,0.0,0.0,84.0,8.4,E
World Soccer Winning Eleven 8 International,XB,2004.0,Sports,0.07,0.02,0.0,0.0,90.0,8.4,E
High Heat Major League Baseball 2004,XB,2003.0,Sports,0.06,0.02,0.0,0.0,83.0,8.4,E
Vietcong: Purple Haze,XB,2004.0,Shooter,0.06,0.02,0.0,0.0,57.0,8.4,M
I-Ninja,XB,2003.0,Platform,0.05,0.02,0.0,0.0,75.0,8.4,T
Commandos 2: Men of Courage,XB,2002.0,Strategy,0.05,0.02,0.0,0.0,67.0,8.4,T
Worms 3D,XB,2003.0,Strategy,0.04,0.01,0.0,0.0,69.0,8.4,T
Obscure,XB,2004.0,Adventure,0.03,0.01,0.0,0.0,66.0,8.4,M
Bionicle,XB,2003.0,Action,0.05,0.01,0.0,0.0,49.0,1.5,E
Kabuki Warriors,XB,2001.0,Action,0.05,0.01,0.0,0.0,32.0,2.5,M
Knight's Apprentice: Memorick's Adventures,XB,2004.0,Action,0.02,0.0,0.0,0.0,53.0,4.5,T
Shadow The Hedgehog,XB,2005.0,Platform,0.13,0.04,0.0,0.01,49.0,5.5,E10+
Madden NFL 09,XB,2008.0,Sports,0.13,0.04,0.0,0.01,,5.5,E
F1 2001,XB,2001.0,Racing,0.05,0.01,0.0,0.0,83.0,5.5,E
Fallout: Brotherhood of Steel,XB,2004.0,Role-Playing,0.04,0.01,0.0,0.0,66.0,5.5,M
NBA Starting Five,XB,2002.0,Sports,0.02,0.01,0.0,0.0,48.0,5.5,E
Zathura,XB,2005.0,Adventure,0.02,0.0,0.0,0.0,48.0,5.5,E10+
NFL Street 2,XB,2004.0,Sports,0.36,0.11,0.0,0.02,78.0,6.5,E
The Urbz: Sims in the City,XB,2004.0,Simulation,0.22,0.11,0.0,0.01,70.0,6.5,T
Tao Feng: Fist of the Lotus,XB,2003.0,Fighting,0.21,0.06,0.0,0.01,65.0,6.5,M
Soldier of Fortune II: Double Helix,XB,2003.0,Shooter,0.17,0.05,0.0,0.01,61.0,6.5,M
NHL 2004,XB,2003.0,Sports,0.13,0.04,0.0,0.01,85.0,6.5,E
Forgotten Realms: Demon Stone,XB,2004.0,Action,0.06,0.02,0.0,0.0,72.0,6.5,T
Special Forces: Nemesis Strike,XB,2005.0,Shooter,0.03,0.01,0.0,0.0,60.0,6.5,M
Iron Phoenix,XB,2005.0,Fighting,0.02,0.0,0.0,0.0,58.0,6.5,T
Spider-Man: The Movie,XB,2002.0,Action,01.07,0.28,0.0,0.05,79.0,7.5,E
James Bond 007: Agent Under Fire,XB,2002.0,Shooter,0.65,0.22,0.0,0.03,71.0,7.5,T
Prince of Persia: Warrior Within,XB,2004.0,Action,0.48,0.28,0.0,0.04,83.0,7.5,M
FIFA Soccer 06,XB,2005.0,Sports,0.29,0.38,0.0,0.01,80.0,7.5,E
Blood Wake,XB,2001.0,Shooter,0.43,0.12,0.0,0.02,71.0,7.5,T
NBA Live 2002,XB,2001.0,Sports,0.35,0.03,0.0,0.02,76.0,7.5,E
MechAssault 2: Lone Wolf,XB,2004.0,Simulation,0.27,0.08,0.0,0.01,81.0,7.5,T
Marvel Nemesis: Rise of the Imperfects,XB,2005.0,Fighting,0.21,0.06,0.0,0.01,58.0,7.5,T
BloodRayne,XB,2002.0,Shooter,0.16,0.05,0.0,0.01,76.0,7.5,M
NHL 2K6,XB,2005.0,Sports,0.16,0.05,0.0,0.01,83.0,7.5,E10+
Harry Potter: Quidditch World Cup,XB,2003.0,Sports,0.14,0.04,0.0,0.01,69.0,7.5,E
Kingdom Under Fire: Heroes,XB,2005.0,Strategy,0.11,0.03,0.0,0.01,78.0,7.5,M
Advent Rising,XB,2005.0,Action,0.1,0.03,0.0,0.0,68.0,7.5,T
Cabela's Deer Hunt 2005 Season,XB,2004.0,Sports,0.09,0.02,0.0,0.0,59.0,7.5,T
Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,0.04,0.01,0.06,0.0,48.0,7.5,T
Colin McRae Rally 2005,XB,2004.0,Racing,0.04,0.01,0.0,0.0,83.0,7.5,E
Pro Race Driver,XB,2003.0,Racing,0.03,0.01,0.0,0.0,80.0,7.5,T
Pump It Up: Exceed,XB,2005.0,Misc,0.01,0.0,0.0,0.0,74.0,7.5,T
Top Gear RPM Tuning,XB,2005.0,Racing,0.01,0.0,0.0,0.0,45.0,7.5,T
Tom Clancy's Splinter Cell,XB,2002.0,Action,1.85,01.04,0.0,0.13,93.0,8.5,T
Fable,XB,2004.0,Role-Playing,1.99,0.58,0.0,0.09,85.0,8.5,M
Tom Clancy's Rainbow Six 3,XB,2003.0,Shooter,0.91,0.57,0.0,0.07,86.0,8.5,M
NFL Fever 2002,XB,2000.0,Sports,0.74,0.21,0.0,0.04,79.0,8.5,E
Tony Hawk's Pro Skater 4,XB,2002.0,Sports,0.59,0.3,0.0,0.04,90.0,8.5,T
X-Men Legends,XB,2004.0,Role-Playing,0.62,0.24,0.0,0.04,82.0,8.5,T
Metal Gear Solid 2: Substance,XB,,Action,0.38,0.22,0.0,0.03,87.0,8.5,M
MVP Baseball 2004,XB,2004.0,Sports,0.44,0.13,0.0,0.02,90.0,8.5,E
Red Dead Revolver,XB,2004.0,Shooter,0.4,0.12,0.0,0.02,74.0,8.5,M
The SpongeBob SquarePants Movie,XB,2004.0,Platform,0.4,0.12,0.0,0.02,74.0,8.5,E
Def Jam: Fight for NY,XB,,Fighting,0.43,0.1,0.0,0.02,84.0,8.5,M
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,Action,0.34,0.17,0.0,0.02,82.0,8.5,T
Tiger Woods PGA Tour 2003,XB,2002.0,Sports,0.35,0.08,0.0,0.01,88.0,8.5,E
SSX Tricky,XB,2001.0,Sports,0.32,0.09,0.0,0.02,88.0,8.5,E
ESPN NHL 2K5,XB,2004.0,Sports,0.32,0.09,0.0,0.02,88.0,8.5,E
Kung Fu Chaos,XB,2003.0,Fighting,0.21,0.06,0.0,0.01,68.0,8.5,T
Panzer Dragoon Orta,XB,2002.0,Shooter,0.16,0.05,0.04,0.01,90.0,8.5,T
Azurik: Rise of Perathia,XB,2001.0,Action,0.18,0.05,0.0,0.01,52.0,8.5,T
Crazy Taxi 3: High Roller,XB,2002.0,Racing,0.14,0.04,0.02,0.01,69.0,8.5,T
Ty the Tasmanian Tiger,XB,2002.0,Platform,0.14,0.04,0.0,0.01,68.0,8.5,E
BloodRayne 2,XB,2004.0,Shooter,0.11,0.03,0.0,0.01,71.0,8.5,M
Arena Football,XB,2006.0,Sports,0.11,0.03,0.0,0.01,65.0,8.5,E10+
Gladius,XB,2003.0,Strategy,0.1,0.03,0.0,0.0,79.0,8.5,T
Otogi: Myth of Demons,XB,2002.0,Action,0.08,0.02,0.03,0.0,80.0,8.5,T
Phantom Dust,XB,2004.0,Action,0.08,0.02,0.0,0.0,81.0,8.5,T
NHL Hitz 20-03,XB,2002.0,Sports,0.08,0.02,0.0,0.0,81.0,8.5,E
Vexx,XB,2003.0,Platform,0.08,0.02,0.0,0.0,70.0,8.5,T
MotoGP 2,XB,2003.0,Racing,0.07,0.02,0.0,0.0,87.0,8.5,E
Steel Battalion,XB,2002.0,Simulation,0.05,0.02,0.02,0.0,83.0,8.5,T
Sniper Elite,XB,2005.0,Shooter,0.07,0.02,0.0,0.0,77.0,8.5,M
Karaoke Revolution,XB,2004.0,Misc,0.06,0.02,0.0,0.0,80.0,8.5,E
Combat: Task Force 121,XB,2005.0,Shooter,0.05,0.02,0.0,0.0,44.0,8.5,M
Sega Soccer Slam,XB,2002.0,Sports,0.04,0.01,0.0,0.0,80.0,8.5,E
Pure Pinball,XB,2004.0,Misc,0.03,0.01,0.0,0.0,68.0,8.5,E
Rogue Trooper,XB,2006.0,Shooter,0.01,0.0,0.0,0.0,71.0,8.5,T
Batman: Dark Tomorrow,XB,2003.0,Action,0.08,0.02,0.0,0.0,25.0,3.6,T
Tom Clancy's Rainbow Six: Critical Hour,XB,,Shooter,0.04,0.01,0.0,0.0,54.0,3.6,M
Motocross Mania 3,XB,2005.0,Racing,0.01,0.0,0.0,0.0,38.0,3.6,T
RoboCop,XB,2003.0,Shooter,0.01,0.0,0.0,0.0,30.0,3.6,M
Sneakers,XB,2002.0,Puzzle,0.07,0.02,0.0,0.0,28.0,4.6,E
Driver: Parallel Lines,XB,2006.0,Racing,0.05,0.01,0.0,0.0,69.0,4.6,M
Catwoman,XB,2004.0,Action,0.04,0.01,0.0,0.0,45.0,4.6,T
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,0.1,0.03,0.0,0.0,48.0,5.6,T
WWF Raw,XB,2002.0,Fighting,0.4,0.13,0.0,0.02,68.0,6.6,T
The Lord of the Rings: The Fellowship of the Ring,XB,2002.0,Action,0.31,0.19,0.0,0.03,59.0,6.6,T
Tom Clancy's Rainbow Six: Lockdown,XB,2005.0,Shooter,0.26,0.13,0.0,0.02,74.0,6.6,M
Delta Force: Black Hawk Down,XB,2005.0,Shooter,0.25,0.07,0.0,0.01,61.0,6.6,T
Mortal Kombat: Shaolin Monks,XB,2005.0,Action,0.23,0.07,0.0,0.01,78.0,6.6,M
Fantastic 4,XB,2005.0,Action,0.2,0.06,0.0,0.01,62.0,6.6,T
The Thing,XB,2002.0,Adventure,0.15,0.04,0.0,0.01,78.0,6.6,M
Burnout,XB,2002.0,Racing,0.09,0.03,0.0,0.0,75.0,6.6,E
NFL Blitz Pro,XB,2003.0,Sports,0.04,0.01,0.0,0.0,71.0,6.6,E
Madden NFL 2005,XB,2004.0,Sports,1.61,0.03,0.0,0.08,91.0,7.6,E
Counter-Strike,XB,2003.0,Shooter,0.85,0.23,0.0,0.04,74.0,7.6,M
Forza Motorsport,XB,2005.0,Racing,0.52,0.51,0.0,0.02,92.0,7.6,E
Sonic Heroes,XB,2003.0,Platform,0.41,0.43,0.01,0.05,73.0,7.6,E
NBA Live 2005,XB,2004.0,Sports,0.81,0.05,0.0,0.04,85.0,7.6,E
Midnight Club II,XB,2003.0,Racing,0.42,0.06,0.0,0.02,86.0,7.6,T
Deus Ex: Invisible War,XB,2003.0,Shooter,0.25,0.07,0.0,0.01,84.0,7.6,M
NBA 2K2,XB,2002.0,Sports,0.15,0.04,0.0,0.01,90.0,7.6,E
Van Helsing,XB,2007.0,Action,0.13,0.04,0.0,0.01,63.0,7.6,T
Guilty Gear X2 #Reload,XB,2004.0,Fighting,0.11,0.03,0.0,0.01,86.0,7.6,T
Gun Metal,XB,2002.0,Shooter,0.08,0.02,0.0,0.0,63.0,7.6,T
Cold Fear,XB,2005.0,Action,0.05,0.01,0.0,0.0,71.0,7.6,M
Halo: Combat Evolved,XB,2001.0,Shooter,4.98,1.3,0.08,0.07,97.0,8.6,M
Grand Theft Auto: San Andreas,XB,2005.0,Action,1.26,0.61,0.0,0.09,93.0,8.6,AO
Dead or Alive 3,XB,2001.0,Fighting,1.19,0.29,0.24,0.06,87.0,8.6,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004.0,Action,0.82,0.59,0.0,0.07,93.0,8.6,T
Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004.0,Role-Playing,0.99,0.33,0.0,0.05,86.0,8.6,T
Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004.0,Shooter,0.99,0.12,0.0,0.02,84.0,8.6,M
Jade Empire,XB,2005.0,Role-Playing,0.48,0.19,0.0,0.03,89.0,8.6,M
NFL Fever 2003,XB,2002.0,Sports,0.46,0.13,0.0,0.02,72.0,8.6,E
Half-Life 2,XB,2005.0,Shooter,0.37,0.21,0.0,0.03,90.0,8.6,M
LEGO Star Wars II: The Original Trilogy,XB,2006.0,Action,0.33,0.1,0.0,0.02,85.0,8.6,E10+
Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,0.28,0.08,0.0,0.01,75.0,8.6,E10+
MVP 06 NCAA Baseball,XB,2006.0,Sports,0.25,0.07,0.0,0.01,75.0,8.6,E
Brothers In Arms: Earned in Blood,XB,2005.0,Shooter,0.23,0.07,0.0,0.01,85.0,8.6,M
Genma Onimusha,XB,2002.0,Action,0.14,0.04,0.05,0.01,83.0,8.6,M
Corvette,XB,2003.0,Racing,0.18,0.05,0.0,0.01,53.0,8.6,E
Indiana Jones and the Emperor's Tomb,XB,2003.0,Action,0.14,0.04,0.0,0.01,73.0,8.6,T
Hunter: The Reckoning Redeemer,XB,2003.0,Action,0.13,0.04,0.0,0.01,72.0,8.6,M
World Series Baseball 2K3,XB,2003.0,Sports,0.11,0.03,0.0,0.01,89.0,8.6,E
Terminator 3: The Redemption,XB,2004.0,Shooter,0.05,0.01,0.0,0.0,66.0,8.6,T
Fatal Frame,XB,2002.0,Action,0.04,0.01,0.0,0.0,77.0,8.6,T
Bloody Roar Extreme,XB,2003.0,Fighting,0.03,0.01,0.0,0.0,61.0,8.6,T
